acn,reporter_function,reporter_ATC,reporter_GROUND,reporter_INSTRUCTION_EXAM,reporter_MAINT_SAFETY,reporter_OTH_CREW,reporter_OTH_UNKN,reporter_PILOT
1979209,INSTRUCTOR; PILOT FLYING,0,0,0,0,0,0,1
1979200,PILOT FLYING,0,0,0,0,0,0,1
1979190,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1979186,OTHER / UNKNOWN,0,0,0,0,0,1,0
1979148,PILOT NOT FLYING; RELIEF PILOT,0,0,0,0,0,0,1
1979141,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1979126,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1979089,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1979070,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1979039,RAMP,0,1,0,0,0,0,0
1979011,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1978939,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1978858,INSTRUCTOR,0,0,0,0,0,0,1
1978857,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1984105,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1978823,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1979477,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1979571,INSTRUCTOR,0,0,0,0,0,0,1
1979585,CAPTAIN,0,0,0,0,0,0,1
1979599,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1980025,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1980021,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1980014,PILOT FLYING,0,0,0,0,0,0,1
1979960,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1979957,PILOT FLYING,0,0,0,0,0,0,1
1979956,INSTRUCTOR,0,0,0,0,0,0,1
1979947,SINGLE PILOT,0,0,0,0,0,0,1
1979930,SINGLE PILOT,0,0,0,0,0,0,1
1979921,FIRST OFFICER,0,0,0,0,0,0,1
1979914,CAPTAIN; INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1981491,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1979799,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1979785,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1979769,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1979746,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1979729,PILOT FLYING; SINGLE PILOT; TRAINEE,0,0,0,0,0,0,1
1979707,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1979688,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1979676,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1979647,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1979627,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1979603,FIRST OFFICER; PILOT FLYING; PILOT NOT FLYING,0,0,0,0,0,0,1
1979797,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1981502,SINGLE PILOT,0,0,0,0,0,0,1
1979449,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1981507,INSTRUCTOR,0,0,0,0,0,0,1
1983333,ENROUTE,1,0,0,0,0,0,0
1983314,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1983306,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1983288,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1983287,PILOT NOT FLYING,0,0,0,0,0,0,1
1983222,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1983212,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1983174,PILOT FLYING,0,0,0,0,0,0,1
1983146,CHECK PILOT; PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1983142,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1983132,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1983121,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1983115,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1983102,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1983023,PILOT NOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1983011,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1982961,INSTRUCTOR; PILOT NOT FLYING; STUDENT PILOT,0,0,0,0,0,0,1
1982943,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1982936,OTHER / UNKNOWN,0,0,0,0,0,1,0
1982865,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1982862,PILOT NOT FLYING,0,0,0,0,0,0,1
1983354,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1983422,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1983475,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1983541,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1981503,INSTRUCTOR,0,0,0,0,0,0,1
1984063,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1984062,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1984051,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1984022,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1984016,CAPTAIN,0,0,0,0,0,0,1
1983943,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1983916,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1983860,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1983854,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1982853,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1983830,PILOT FLYING; INSTRUCTOR; STUDENT PILOT,0,0,0,0,0,0,1
1983745,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1983737,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1983678,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1983648,DEPARTURE,1,0,0,0,0,0,0
1983647,LOCAL,0,0,0,0,0,1,0
1983642,ENROUTE; TRAFFIC MANAGEMENT,1,0,0,0,0,0,0
1983622,PERSON MANIPULATING CONTROLS (UAS),0,0,0,0,0,0,1
1983613,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1983593,CAPTAIN; FLIGHT ENGINEER / SECOND OFFICER; PILOT FLYING,0,0,0,1,0,0,1
1983588,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1983784,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1982848,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1983756,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1982787,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1982175,INSTRUCTOR; PILOT FLYING,0,0,0,0,0,0,1
1982174,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1982140,PARTS / STORES PERSONNEL,0,0,0,1,0,0,0
1981963,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1981935,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1981800,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1981799,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1981756,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1981706,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1981694,PILOT FLYING,0,0,0,0,0,0,1
1981681,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1981680,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1981612,CAPTAIN,0,0,0,0,0,0,1
1981608,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1981557,DEPARTURE,1,0,0,0,0,0,0
1981544,APPROACH,1,0,0,0,0,0,0
1981540,APPROACH,1,0,0,0,0,0,0
1981536,APPROACH,1,0,0,0,0,0,0
1982813,CAPTAIN,0,0,0,0,0,0,1
1981527,PERSON MANIPULATING CONTROLS (UAS),0,0,0,0,0,0,1
1981514,PILOT FLYING,0,0,0,0,0,0,1
1982187,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1982201,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1981590,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1982308,ENROUTE,1,0,0,0,0,0,0
1982758,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1982781,CHECK PILOT; CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1982215,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1982782,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1982755,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1982724,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1982675,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1982655,CAPTAIN; SINGLE PILOT,0,0,0,0,0,0,1
1982648,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1982637,PILOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1982636,PILOT NOT FLYING; CHECK PILOT; DPE,0,0,1,0,0,0,1
1982560,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1982682,PILOT FLYING,0,0,0,0,0,0,1
1982541,CAPTAIN,0,0,0,0,0,0,1
1982432,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1982475,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1982490,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1982441,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1982492,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1982515,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1982527,PILOT FLYING,0,0,0,0,0,0,1
1982312,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1982359,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1994483,SINGLE PILOT; PILOT FLYING; FLIGHT ENGINEER / SECOND OFFICER,0,0,0,1,0,0,1
1994230,FIRST OFFICER,0,0,0,0,0,0,1
1994420,PILOT FLYING,0,0,0,0,0,0,1
1994386,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1994282,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1994248,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1994086,PILOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1994192,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1994203,OBSERVER,0,0,0,0,0,1,0
1994110,INSTRUCTOR; PILOT FLYING,0,0,0,0,0,0,1
1994158,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1994143,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1994125,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1994492,PILOT FLYING,0,0,0,0,0,0,1
1994114,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1994221,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1994504,PILOT FLYING,0,0,0,0,0,0,1
1994794,VEHICLE DRIVER,0,1,0,0,0,0,0
1994555,PERSON MANIPULATING CONTROLS (UAS),0,0,0,0,0,0,1
1994892,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1994888,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1994084,INSTRUCTOR,0,0,0,0,0,0,1
1994859,APPROACH,1,0,0,0,0,0,0
1994827,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1994824,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1994822,SINGLE PILOT,0,0,0,0,0,0,1
1994807,INSTRUCTOR; PILOT FLYING,0,0,0,0,0,0,1
1994802,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1994797,INSTRUCTOR,0,0,0,0,0,0,1
1994756,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1994749,CAPTAIN,0,0,0,0,0,0,1
1994712,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1994708,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1994650,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1994649,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1994556,OBSERVER; PASSENGER,0,0,0,0,0,1,0
1994540,INSTRUCTOR,0,0,0,0,0,0,1
1994075,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1993441,ENROUTE,1,0,0,0,0,0,0
1993953,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1993424,APPROACH,1,0,0,0,0,0,0
1993416,ENROUTE,1,0,0,0,0,0,0
1993410,APPROACH,1,0,0,0,0,0,0
1993408,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1993406,INSTRUCTOR,0,0,0,0,0,0,1
1993401,PILOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1993397,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1993430,LOCAL,0,0,0,0,0,1,0
1993376,PILOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1993366,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1993325,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1993323,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1993321,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1993312,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1994899,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1993285,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1993369,PILOT FLYING,0,0,0,0,0,0,1
1993967,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1993463,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1993494,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1993952,CAPTAIN,0,0,0,0,0,0,1
1993943,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1993903,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1993850,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1993746,CAPTAIN,0,0,0,0,0,0,1
1993745,OTHER / UNKNOWN,0,0,0,0,0,1,0
1993743,OTHER / UNKNOWN,0,0,0,0,0,1,0
1993486,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1993655,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1993646,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1993626,CAPTAIN; CHECK PILOT,0,0,0,0,0,0,1
1993624,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1993578,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1993569,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1993533,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1993518,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1993649,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1994900,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1996364,FIRST OFFICER,0,0,0,0,0,0,1
1994921,CAPTAIN,0,0,0,0,0,0,1
1997277,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1997273,PILOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1997067,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1997018,CAPTAIN,0,0,0,0,0,0,1
1996800,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1996740,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1996598,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1997956,SINGLE PILOT,0,0,0,0,0,0,1
1996591,PILOT FLYING,0,0,0,0,0,0,1
1996443,PILOT FLYING,0,0,0,0,0,0,1
1996334,CAPTAIN,0,0,0,0,0,0,1
1996326,PILOT FLYING,0,0,0,0,0,0,1
1996309,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1996295,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1996279,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1996221,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1996482,APPROACH,1,0,0,0,0,0,0
1996166,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1998026,INSTRUCTOR; PILOT FLYING,0,0,0,0,0,0,1
1998101,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1993272,PILOT NOT FLYING,0,0,0,0,0,0,1
2141566,OBSERVER,0,0,0,0,0,1,0
2079362,FLIGHT ATTENDANT (ON DUTY); FLIGHT ATTENDANT IN CHARGE,0,0,0,0,1,0,0
2077626,FIRST OFFICER,0,0,0,0,0,0,1
2077597,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
2077581,CAPTAIN,0,0,0,0,0,0,1
2077536,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1998099,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
2028886,PILOT FLYING,0,0,0,0,0,0,1
2005873,PILOT FLYING,0,0,0,0,0,0,1
2003018,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
2002792,PERSON MANIPULATING CONTROLS (UAS),0,0,0,0,0,0,1
2000342,INSTRUCTOR; PILOT FLYING,0,0,0,0,0,0,1
1999496,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1999249,SINGLE PILOT,0,0,0,0,0,0,1
1998950,TECHNICIAN,0,0,0,1,0,0,0
2008711,SINGLE PILOT,0,0,0,0,0,0,1
1996165,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1996154,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1996150,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1995443,LOCAL,0,0,0,0,0,1,0
1995406,PILOT NOT FLYING,0,0,0,0,0,0,1
1995372,CAPTAIN; SINGLE PILOT,0,0,0,0,0,0,1
1995287,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1995284,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1995277,PILOT NOT FLYING,0,0,0,0,0,0,1
1995187,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1995463,APPROACH,1,0,0,0,0,0,0
1995185,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1995110,INSTRUCTOR,0,0,0,0,0,0,1
1995104,INSTRUCTOR; PILOT FLYING,0,0,0,0,0,0,1
1995092,SINGLE PILOT,0,0,0,0,0,0,1
1995035,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1995032,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1994996,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1994982,CAPTAIN; CHECK PILOT; PILOT NOT FLYING,0,0,0,0,0,0,1
1995114,CAPTAIN; SINGLE PILOT,0,0,0,0,0,0,1
1995506,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1995544,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1995587,CAPTAIN,0,0,0,0,0,0,1
1996108,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1996107,CAPTAIN; SINGLE PILOT,0,0,0,0,0,0,1
1996106,CAPTAIN,0,0,0,0,0,0,1
1996105,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1996102,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1996076,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1996070,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1996030,PILOT FLYING,0,0,0,0,0,0,1
1996018,SINGLE PILOT,0,0,0,0,0,0,1
1995996,PILOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1995815,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1995739,PILOT FLYING,0,0,0,0,0,0,1
1995709,PILOT FLYING,0,0,0,0,0,0,1
1995687,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1995668,FIRST OFFICER,0,0,0,0,0,0,1
1995645,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1995596,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1994917,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1993248,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1992728,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1993186,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1990147,INSTRUCTOR; PILOT FLYING,0,0,0,0,0,0,1
1990131,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1990126,PILOT FLYING,0,0,0,0,0,0,1
1990105,CHECK PILOT; PILOT NOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1990082,SINGLE PILOT,0,0,0,0,0,0,1
1989982,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1989977,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1990170,SINGLE PILOT,0,0,0,0,0,0,1
1989935,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1989895,CAPTAIN,0,0,0,0,0,0,1
1989885,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1989755,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1989621,APPROACH,1,0,0,0,0,0,0
1989618,APPROACH,1,0,0,0,0,0,0
1989587,SINGLE PILOT; CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1989577,PILOT FLYING,0,0,0,0,0,0,1
1989917,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1989542,SINGLE PILOT,0,0,0,0,0,0,1
1990205,SINGLE PILOT,0,0,0,0,0,0,1
1990258,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1990877,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1990862,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1990781,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1990756,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1990713,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1990663,INSTRUCTOR; APPROACH,1,0,0,0,0,0,1
1990658,LOCAL,0,0,0,0,0,1,0
1990247,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1990615,FLIGHT ENGINEER / SECOND OFFICER; PILOT FLYING; SINGLE PILOT,0,0,0,1,0,0,1
1990610,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1990606,FLIGHT ENGINEER / SECOND OFFICER; PILOT NOT FLYING; FIRST OFFICER,0,0,0,1,0,0,1
1990604,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1990509,FIRST OFFICER,0,0,0,0,0,0,1
1990444,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1990398,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1990357,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1990614,INSTRUCTOR,0,0,0,0,0,0,1
1989537,FIRST OFFICER,0,0,0,0,0,0,1
1989534,SINGLE PILOT; CAPTAIN,0,0,0,0,0,0,1
1989528,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1988736,LOCAL,0,0,0,0,0,1,0
1988731,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1988714,FLIGHT ENGINEER / SECOND OFFICER; PILOT FLYING; CAPTAIN,0,0,0,1,0,0,1
1988592,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1988585,PILOT NOT FLYING,0,0,0,0,0,0,1
1988500,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1988358,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1988737,APPROACH,1,0,0,0,0,0,0
1988325,COORDINATOR; APPROACH,1,0,0,0,0,0,0
1988307,CAPTAIN,0,0,0,0,0,0,1
1988303,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1988300,SINGLE PILOT,0,0,0,0,0,0,1
1988269,INSTRUCTOR,0,0,0,0,0,0,1
1988044,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1987579,ENROUTE,1,0,0,0,0,0,0
1993203,CAPTAIN,0,0,0,0,0,0,1
1988323,APPROACH,1,0,0,0,0,0,0
1988851,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1988859,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1988863,PILOT NOT FLYING,0,0,0,0,0,0,1
1989479,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1989465,FLIGHT ATTENDANT (ON DUTY); FLIGHT ATTENDANT IN CHARGE,0,0,0,0,1,0,0
1989430,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1989417,CAPTAIN,0,0,0,0,0,0,1
1989381,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1989277,LOCAL,0,0,0,0,0,1,0
1989273,LOCAL,0,0,0,0,0,1,0
1989253,SINGLE PILOT,0,0,0,0,0,0,1
1989239,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1989209,PILOT FLYING,0,0,0,0,0,0,1
1989170,INSTRUCTOR,0,0,0,0,0,0,1
1989031,INSTRUCTOR,0,0,0,0,0,0,1
1988977,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1988967,OTHER / UNKNOWN,0,0,0,0,0,1,0
1988932,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1988930,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1988881,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1990956,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1990965,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1989550,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1990986,PILOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1992664,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1992550,APPROACH,1,0,0,0,0,0,0
1992542,APPROACH,1,0,0,0,0,0,0
1992535,REMOTE PIC (UAS); VISUAL OBSERVER (UAS),0,0,0,0,0,0,1
1992515,CAPTAIN; SINGLE PILOT,0,0,0,0,0,0,1
1992327,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1992315,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1992670,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1992269,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1992256,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1992246,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1992211,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1992202,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1992165,INSTRUCTOR,0,0,0,0,0,0,1
1992162,OTHER / UNKNOWN,0,0,0,0,0,1,0
